Scope,Release,Business Unit,Tower Name,Sub-Tower,Planning Area,Descoped,PMO Comments,Domain,SCP Object ID,Object Description,Test Object Group,Object Type,Design End Date,Baseline Dev End Date,Trend Dev End Date (User-Override),Dev Planned End Date (Linked to Sprint Plan),Trend Dev End Date,Dev Completion Status,Dev PMO Comments,Applicable for FUT,FUT Comments,Planned FUT Date,Trend FUT End Date (User-Override),Trend FUT Date,FUT Demo/Playback Status,FUT Approval,FUT Linked Test Details,FUT Approver,Trend Build End Date (based on dev & FUT complete),Impacted by Legal Entity Extension,LE Baseline Dev End Date,LE Dev Planned End Date (Linked to Sprint Plan),LE Trend Dev End Date (User-Override),LE Trend Dev End Date,Sprint Number - LE Trend Dev End Date,LE Dev Completion Status,LE Trend FUT End Date (User-Override),LE Trend FUT End Date,LE FUT Demo/Playback Status,LE Trend Build End Date (dev & FUT complete),LE FUT Planned End Date (Linked to Sprint Plan),Archive Object ID_2,Complexity (H/M/L),Change Request ID,Design Opens (Y/N),Design Open Row ID,Intel Comments,SCP Predecessor Object ID,Predecessor Description,SCP Successor Object ID,Successor Description,STD vs Non-Std,FS Responsible Team,Dev Responsible Team,Technical Complexity,ECA Involved?,ECA Object  ID,ECA Object Description,ECA Dependency Tracker Link,Boundary App Involved?,Boundary App IAPM ID,Boundary Application Name,B-App Dependency Tracker Link,Sprint 19 - Delay Status,Impact Assessment (Formula),Latest Dev End Date from Build Plan,Helper - Absolute Row # from Build Plan,Build Plan Stage,Sprint Number - Baseline Dev End Date,Sprint Number - Trend Dev End Date,Object - Sprint Movement,Sprint Number - Based on Trend Dev End Date(10/24),Object - Sprint Movement (After 10/24),Tagged to Sprint 18,Tagged to Sprint 19,Tagged to Sprint 20,Tagged to Sprint 21,Tagged to Sprint 22,Tagged to Sprint 23,"Tagged to Sprint 23, Spilling to S23+",Tagged to S23+,Objects Approved beyond WW02,Source System,Target System,FUT Actual End Date (Manual),FUT Approval Date,Object Completion Sprint,Dev Planned End Date (Linked to Sprint Plan)S18-20,Dev Planned End Date (Linked to Sprint Plan)S21-24,FUT Planned Start Date (Linked to Sprint Plan),FUT Planned End Date (Linked to Sprint Plan),FUT Plan Start Date (Linked to Sprint Plan)S18-S20,FUT Planned End Date (Linked to Sprint Plan)S18-20,FUT Plan Start Date (Linked to Sprint Plan)S21-S24,FUT Planned End Date (Linked to Sprint Plan)S21-24,Created By,Created Date,Modified By,Modified Date,Max Dev End Date (FUT DB reference),Priority,Archive Object ID,Archived Object Description,GAP ID,Go live Critical,TUT Documentation Available?,TUT Complete,Sharepoint Link,Comments
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP,,,PDH,SCPIPSPRF0031,"Transaction Data -  Outbound  (BOMYield, ProdYield, BOM to Active) to S4",Transactional Data,02.Interface,,2025-10-17,,,2025-10-17,Completed,,Yes,,2025-12-11,2026-01-09,2026-01-09,Executed,Confirmed,https://intel.sharepoint.com/sites/intelspinnakerdeloitteiao/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2Fintelspinnakerdeloitteiao%2FShared%20Documents%2FIP%20Planning%20Data%20Hub%2FIP%20Supply%20Planning%2FR3%2F4%20Unit%20Testing%2FTUT&viewid=471d4bf9%2Dad76%2D42fb%2Db265%2D6264c35a709e,,2026-01-09,,,,,,,,,,,,,,High,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 19,Sprint 19,No change,,Pushed-out to Sprint 19,No,No,No,No,No,No,No,No,,PDH,S4,,,,,,,,,,,,bbanavath@deloitte.com,2025-11-17T06:55:53Z,bbanavath@deloitte.com,2026-01-30T13:11:00Z,2026-01-09,,,"Transaction Data -  Outbound  (BOMYield, ProdYield, BOM to Active) to S4/MDG",,,,,,
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP,,,PDH,SCPIPSPRF0032,Transaction Data -  Outbound (Production Orders ) to S4,Transactional Data,02.Interface,,2025-10-17,,,2025-10-17,Completed,,Yes,,2025-12-11,2025-12-11,2025-12-11,Executed,Confirmed,https://intel.sharepoint.com/:x:/r/sites/intelspinnakerdeloitteiao/Shared%20Documents/IP%20Planning%20Data%20Hub/IP%20Supply%20Planning/R3/4%20Unit%20Testing/TUT/TUT%20-%20ProductionOrder%20to%20S4.xlsx?d=w3ad46f536cd64b50a53e6183bde71eab&csf=1&web=1&e=6kBZDN,,2025-12-11,,,,,,,,,,,,,,High,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 19,Sprint 19,No change,,Pushed-out to Sprint 19,No,No,No,No,No,No,No,No,,PDH,S4,,,,,,,,,,,,bbanavath@deloitte.com,2025-11-17T06:55:53Z,cell-link@smartsheet.com,2026-02-06T07:13:57Z,2025-12-11,,,Transaction Data -  Outbound (Production Orders ) to S4,,,,,,
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP,,,PDH,SCPIPSPRF0033,Transaction Data -  Outbound ( Purchase Orders ) to   S4,Transactional Data,02.Interface,,2025-10-17,,,2025-10-17,Completed,,Yes,,2025-12-11,2025-12-11,2025-12-11,Executed,Confirmed,https://intel.sharepoint.com/:x:/r/sites/intelspinnakerdeloitteiao/Shared%20Documents/IP%20Planning%20Data%20Hub/IP%20Supply%20Planning/R3/4%20Unit%20Testing/TUT/TUT%20PURCHASE%20METHOD.xlsx?d=w28bd78a1c9ca4e5eb8873b04c597b5d9&csf=1&web=1&e=XgzuAf,,2025-12-11,,,,,,,,,,,,,,High,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 19,Sprint 19,No change,,Pushed-out to Sprint 19,No,No,No,No,No,No,No,No,,PDH,S4,,,,,,,,,,,,bbanavath@deloitte.com,2025-11-17T06:55:53Z,cell-link@smartsheet.com,2026-02-06T07:13:57Z,2025-12-11,,,Transaction Data -  Outbound ( Purchase Orders ) to   S4,,,,,,
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP,,,PDH,SCPIPSPRF0034,Transaction Data -  Outbound ( STO/KB ) to   S4,Transactional Data,02.Interface,,2025-10-17,,,2025-10-17,Completed,,Yes,,2025-12-11,2026-01-09,2026-01-09,Executed,Confirmed,https://intel.sharepoint.com/sites/intelspinnakerdeloitteiao/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2Fintelspinnakerdeloitteiao%2FShared%20Documents%2FIP%20Planning%20Data%20Hub%2FIP%20Supply%20Planning%2FR3%2F4%20Unit%20Testing%2FTUT&viewid=471d4bf9%2Dad76%2D42fb%2Db265%2D6264c35a709e,,2026-01-09,,,,,,,,,,,,,,High,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 19,Sprint 19,No change,,Pushed-out to Sprint 19,No,No,No,No,No,No,No,No,,PDH,S4,,,,,,,,,,,,bbanavath@deloitte.com,2025-11-17T06:55:53Z,hhardikkumarrambh@deloitte.com,2026-02-04T10:28:09Z,2026-01-09,,,Transaction Data -  Outbound ( STO/KB ) to   S4,,,,,,
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP,,,PDH,SCPIPSPRF0035,Transaction Data -  Outbound (Purchase/Production Orders) to S4 PUSH/PULL/CANCEL,Transactional Data,02.Interface,,2026-03-06,,2026-03-06,2026-03-06,Completed,,Yes,,2026-03-10,2026-03-16,2026-03-16,Executed,Confirmed,"https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/Shared%20Documents/IP%20Supply%20and%20Materials%20Planning/3%20Development,%20Build_Test/FUT_TUT_CUT/FUT/Supply%20%26%20Material%20Planning%20Planning%20Playback%20Records/R3%20SCP%20IP%20SP%20March%20Playbacks.pptx?d=w06da62e340a64d9387444181c20e0fc6&csf=1&web=1&e=ChCNT4",Dave S,2026-03-16,,,,,,,,,,,,,,High,INT-CR1348,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 23,Sprint 23,No change,,Pushed-out to Sprint 23,No,No,No,No,Yes,Yes,Yes,Yes,,PDH,S4,,,,,2026-03-06,2026-03-09,2026-03-10,,,2026-03-09,2026-03-10,bbanavath@deloitte.com,2025-11-17T06:55:53Z,hhardikkumarrambh@deloitte.com,2026-03-17T08:43:22Z,2026-03-16,,,Transaction Data -  Outbound (Purchase/Production Orders) to   S4 PUSH/PULL/CANCEL,,,,,,
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP + S&OP,,,PDH,SCPIPSPSOPRF0005,Transactional Data -  Inbound BY Plan Output (BY-PDH),Transactional Data,02.Interface,08/15/25,2025-10-24,,,2025-10-24,Completed,,Yes,,2025-12-11,2026-01-09,2026-01-09,Executed,Confirmed,https://intel.sharepoint.com/sites/intelspinnakerdeloitteiao/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2Fintelspinnakerdeloitteiao%2FShared%20Documents%2FIP%20Planning%20Data%20Hub%2FIP%20Supply%20Planning%2FR3%2F4%20Unit%20Testing%2FTUT&viewid=471d4bf9%2Dad76%2D42fb%2Db265%2D6264c35a709e,,2026-01-09,,,,,,,,,,,,,,High,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 19,Sprint 19,No change,,Pushed-out to Sprint 19,No,No,No,No,No,No,No,No,,BY,IP PDH,,,,,,,,,,,,bbanavath@deloitte.com,2025-11-17T06:55:53Z,hhardikkumarrambh@deloitte.com,2026-02-04T10:28:09Z,2026-01-09,,,Transactional Data -  Inbound BY Plan Output (BY-PDH),,,,,,
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP + S&OP,,,PDH,SCPIPSPSOPRF0007,Transaction Data -  Outbound PRF External/E2Open,Transactional Data,02.Interface,08/15/25,2025-11-13,,,2025-11-13,Completed,,Yes,,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/sites/intelspinnakerdeloitteiao/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2Fintelspinnakerdeloitteiao%2FShared%20Documents%2FIP%20Planning%20Data%20Hub%2FIP%20Supply%20Planning%2FR3%2F4%20Unit%20Testing%2FTUT&viewid=471d4bf9%2Dad76%2D42fb%2Db265%2D6264c35a709e,,2026-01-23,,,,,,,,,,,,,,High,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 20,Sprint 20,No change,,Pushed-out to Sprint 20,No,No,No,No,Yes,No,No,No,,PDH,E2Open,,,,,,2026-01-12,2026-01-23,,,2026-01-12,2026-01-23,bbanavath@deloitte.com,2025-11-17T06:55:53Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,,,Transaction Data -  Outbound PRF External/E2Open,,,,,,
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP + S&OP,,,PDH,SCPIPSPSOPRF0008,Transaction Data - Inbound RTF  External/E2Open,Transactional Data,02.Interface,08/15/25,2025-11-13,,,2025-11-13,Completed,,Yes,,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/sites/intelspinnakerdeloitteiao/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2Fintelspinnakerdeloitteiao%2FShared%20Documents%2FIP%20Planning%20Data%20Hub%2FIP%20Supply%20Planning%2FR3%2F4%20Unit%20Testing%2FTUT&viewid=471d4bf9%2Dad76%2D42fb%2Db265%2D6264c35a709e,,2026-01-23,,,,,,,,,,,,,,High,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 20,Sprint 20,No change,,Pushed-out to Sprint 20,No,No,No,No,Yes,No,No,No,,PDH,BY,,,,,,2026-01-12,2026-01-23,,,2026-01-12,2026-01-23,bbanavath@deloitte.com,2025-11-17T06:55:53Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,,,Transaction Data - Inbound RTF  External/E2Open,,,,,,
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP,,,PDH,SCPIPSPRF0036,"Transaction Data -  Outbound  (BOMYield, ProdYield ( S4 New BOM Status Created to Active ) to S4",Transactional Data,02.Interface,09/09/25,2025-11-13,,,2025-11-13,Completed,,Yes,,2025-12-17,2026-01-09,2026-01-09,Executed,Confirmed,https://intel.sharepoint.com/sites/intelspinnakerdeloitteiao/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2Fintelspinnakerdeloitteiao%2FShared%20Documents%2FIP%20Planning%20Data%20Hub%2FIP%20Supply%20Planning%2FR3%2F4%20Unit%20Testing%2FTUT&viewid=471d4bf9%2Dad76%2D42fb%2Db265%2D6264c35a709e,,2026-01-09,,,,,,,,,,,,,,High,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 20,Sprint 20,No change,,Pushed-out to Sprint 20,No,No,No,No,No,No,No,No,,PDH,S4,,,,,,,,,,,,bbanavath@deloitte.com,2025-11-17T06:55:53Z,bbanavath@deloitte.com,2026-01-30T13:11:00Z,2026-01-09,,,"Transaction Data -  Outbound  (BOMYield, ProdYield ( S4 New BOM Status Created to Active ) to S4",,,,,,
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP,,,PDH,SCPIPSPRF0037,Transaction Data -  Outbound (Purchase/Production Orders) PUSH/PULL/CANCEL to S4,Transactional Data,02.Interface,08/15/25,2026-03-06,,2026-03-06,2026-03-06,Completed,,Yes,,2026-03-10,2026-03-16,2026-03-16,Executed,Confirmed,"https://intel.sharepoint.com/:p:/r/sites/intelspinnakerdeloitteiao/Shared%20Documents/IP%20Supply%20and%20Materials%20Planning/3%20Development,%20Build_Test/FUT_TUT_CUT/FUT/Supply%20%26%20Material%20Planning%20Planning%20Playback%20Records/R3%20SCP%20IP%20SP%20March%20Playbacks.pptx?d=w06da62e340a64d9387444181c20e0fc6&csf=1&web=1&e=ChCNT4",Dave S,2026-03-16,,,,,,,,,,,,,,High,INT-CR1348,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 23,Sprint 23,No change,,Pushed-out to Sprint 23,No,No,No,No,No,Yes,Yes,Yes,,PDH,S4,,,,,2026-03-06,2026-03-09,2026-03-10,,,2026-03-09,2026-03-10,bbanavath@deloitte.com,2025-11-17T06:55:53Z,hhardikkumarrambh@deloitte.com,2026-03-17T08:43:22Z,2026-03-16,,,Transaction Data -  Outbound (Purchase/Production Orders) PUSH/PULL/CANCEL to S4,,,,,,
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP,,,PDH,SCPIPSPRF0038,Transaction Data -  PRF External/E2Open,Transactional Data,02.Interface,,2025-11-28,,,2025-11-28,Completed,,Yes,,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/sites/intelspinnakerdeloitteiao/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2Fintelspinnakerdeloitteiao%2FShared%20Documents%2FIP%20Planning%20Data%20Hub%2FIP%20Supply%20Planning%2FR3%2F4%20Unit%20Testing%2FTUT&viewid=471d4bf9%2Dad76%2D42fb%2Db265%2D6264c35a709e,,2026-01-23,,,,,,,,,,,,,,High,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 20,Sprint 20,No change,,Pushed-out to Sprint 20,No,No,No,No,Yes,No,No,No,,PDH,E2Open,,,,,,2026-01-12,2026-01-23,,,2026-01-12,2026-01-23,bbanavath@deloitte.com,2025-11-17T06:55:53Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,,,Transaction Data -  PRF External/E2Open,,,,,,
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP + S&OP,,,PDH,SCPIPSPSOPRF0009,Transaction Data -  Outbound PRF External/E2Open  ( Front END  first order point Only),Transactional Data,02.Interface,08/15/25,2025-12-05,,,2025-12-05,Completed,,Yes,,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/sites/intelspinnakerdeloitteiao/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2Fintelspinnakerdeloitteiao%2FShared%20Documents%2FIP%20Planning%20Data%20Hub%2FIP%20Supply%20Planning%2FR3%2F4%20Unit%20Testing%2FTUT&viewid=471d4bf9%2Dad76%2D42fb%2Db265%2D6264c35a709e,,2026-01-23,,,,,,,,,,,,,,High,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 20,Sprint 20,No change,,Pushed-out to Sprint 20,No,No,No,No,Yes,No,No,No,,PDH,E2Open,,,,,,2026-01-12,2026-01-23,,,2026-01-12,2026-01-23,bbanavath@deloitte.com,2025-11-17T06:55:53Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,,,Transaction Data -  Outbound PRF External/E2Open  ( Front END  first order point Only),,,,,,
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP + S&OP,,,PDH,SCPIPSPSOPRF0010,Transaction Data - Inbound RTF  External/E2Open  ( Front END  first order point Only),Transactional Data,02.Interface,08/15/25,2025-12-05,,,2025-12-05,Completed,,Yes,,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/sites/intelspinnakerdeloitteiao/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2Fintelspinnakerdeloitteiao%2FShared%20Documents%2FIP%20Planning%20Data%20Hub%2FIP%20Supply%20Planning%2FR3%2F4%20Unit%20Testing%2FTUT&viewid=471d4bf9%2Dad76%2D42fb%2Db265%2D6264c35a709e,,2026-01-23,,,,,,,,,,,,,,High,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 20,Sprint 20,No change,,Pushed-out to Sprint 20,No,No,No,No,Yes,No,No,No,,PDH,BY,,,,,,2026-01-12,2026-01-23,,,2026-01-12,2026-01-23,bbanavath@deloitte.com,2025-11-17T06:55:53Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,,,Transaction Data - Inbound RTF  External/E2Open  ( Front END  first order point Only),,,,,,
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP,,,PDH,SCPIPSPRF0039,Transaction Data - RTF  External/E2Open,Transactional Data,02.Interface,,2025-12-05,,,2025-12-05,Completed,,Yes,,2026-01-23,2026-01-23,2026-01-23,Executed,Confirmed,https://intel.sharepoint.com/sites/intelspinnakerdeloitteiao/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2Fintelspinnakerdeloitteiao%2FShared%20Documents%2FIP%20Planning%20Data%20Hub%2FIP%20Supply%20Planning%2FR3%2F4%20Unit%20Testing%2FTUT&viewid=471d4bf9%2Dad76%2D42fb%2Db265%2D6264c35a709e,,2026-01-23,,,,,,,,,,,,,,High,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 20,Sprint 20,No change,,Pushed-out to Sprint 20,No,No,No,No,Yes,No,No,No,,PDH,E2Open,,,,,,2026-01-12,2026-01-23,,,2026-01-12,2026-01-23,bbanavath@deloitte.com,2025-11-17T06:55:53Z,bbanavath@deloitte.com,2026-02-19T15:56:48Z,2026-01-23,,,Transaction Data - RTF  External/E2Open,,,,,,
IAO,R3,01.IP - Intel Product,SCP IP,SP,SP,,,PDH,SCPIPSPRF0040,Transaction Data -  Outbound to MP-MAPPS/IBP,Transactional Data,02.Interface,,2025-12-19,,,2025-12-19,Completed,,Yes,,2026-01-05,2026-01-09,2026-01-09,Executed,Confirmed,https://intel.sharepoint.com/sites/intelspinnakerdeloitteiao/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2Fintelspinnakerdeloitteiao%2FShared%20Documents%2FIP%20Planning%20Data%20Hub%2FIP%20Supply%20Planning%2FR3%2F4%20Unit%20Testing%2FTUT&viewid=471d4bf9%2Dad76%2D42fb%2Db265%2D6264c35a709e,,2026-01-09,,,,,,,,,,,,,,High,,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 21,Sprint 21,No change,,Pushed-out to Sprint 21,No,No,No,No,No,No,No,No,,PDH,IBP,,,,,,,,,,,,bbanavath@deloitte.com,2025-11-17T06:55:53Z,bbanavath@deloitte.com,2026-01-30T13:11:00Z,2026-01-09,,,Transaction Data -  Outbound to MP-MAPPS/IBP,,,,,,
IAO,03.R3,01.IP - Intel Product,SCP IP,SP,MP,,,PDH,SCPIPSPRF0041,MaPPS Supplier to Vendor ID TRG file,,02.Interface,,2026-03-06,,,2026-03-06,,Tagged to Sprint 22 or 23,Yes,,2026-03-06,2026-03-06,2026-03-06,Not Executed,,,,2026-03-06,,,,,,,,,,,,,,Medium,INT-CR1348,,,,,,,,,,,,N,,,,N,,,,Not a part of current Sprint 19,No Impact,,0,,Sprint 23,Sprint 23,No change,,Pushed-out to Sprint 23,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,bbanavath@deloitte.com,2026-02-05T15:48:32Z,cell-link@smartsheet.com,2026-03-10T21:32:27Z,2026-03-06,,,,,,,,,
